,tag,StemTag,quadrat,sp.x,biannual,intraannual,cored,treeID,stemID,gx,gy,status,NAD83_X,NAD83_Y,lat,lon
979,50299,1,506, fagr,NA,NA,1,6187,6187,93.90000153,102.3000031,A,747477.0224,4308610.889,38.89153429,-78.14662937
982,50322,1,506, qual,NA,NA,1,6209,6209,84.09999847,100.3000031,A,747467.2715,4308608.662,38.89151699,-78.14674247
983,50323,1,506, qupr,NA,NA,1,6210,6210,82.69999695,101.8000031,A,747465.8371,4308610.129,38.8915306,-78.14675846
984,50330,1,506, fagr,NA,NA,1,6217,6217,89.5,108.0999985,A,747472.4891,4308616.585,38.89158684,-78.14667953
985,50336,1,506, caovl,NA,NA,1,6222,6222,83.69999695,114.3000031,A,747466.5468,4308622.649,38.89164309,-78.14674578
986,50340,1,506, fagr,NA,NA,1,6226,6226,87.69999695,117.8000031,A,747470.4645,4308626.241,38.89167431,-78.14669936
990,50404,1,506, quve,NA,NA,1,6288,6288,95,103.5999985,A,747478.092,4308612.214,38.89154592,-78.14661657
991,50406,1,506, litu,NA,NA,1,6290,6290,97.90000153,107.0999985,A,747480.91,4308615.78,38.89157722,-78.14658284
987,50356,1,507, caovl,NA,NA,1,6242,6242,87.69999695,132.1000061,A,747470.1328,4308640.537,38.89180307,-78.14669803
988,50364,1,507,qual ,1,1,NA,6249,6249,84.19999695,138.1000061,A,747466.4945,4308646.454,38.89185735,-78.1467378
992,50433,1,507, fagr,NA,NA,1,6316,6316,97.90000153,130.3000031,A,747480.3718,4308638.974,38.89178612,-78.14658068
993,50434,1,507, qupr,NA,NA,1,6317,6317,98.5,136.6999969,A,747480.8231,4308645.386,38.89184371,-78.14657317
994,50442,1,507, caovl,NA,NA,1,6325,6325,89.40000153,138.1999969,A,747471.6908,4308646.675,38.89185788,-78.14667788
989,50367,1,508, qupr,NA,NA,1,6252,6252,90.69999695,143,A,747472.8791,4308651.504,38.891901,-78.14666245
995,50455,1,508, qual,NA,NA,1,6338,6338,99.5,158.5,A,747481.3171,4308667.204,38.89203993,-78.14655961
996,50474,1,509, litu,NA,NA,1,6356,6356,94.5,178,D,747475.8661,4308686.582,38.89221588,-78.14661541
997,50474,2,509, litu,NA,NA,1,6356,32986,94.5,178,A,747475.8661,4308686.582,38.89221588,-78.14661541
998,50488,1,510, caco,NA,NA,1,6369,6369,99.59999847,199.3999939,A,747480.4683,4308708.095,38.89240821,-78.14655465
1000,50506,1,510, quru,NA,NA,1,6386,6386,81.30000305,192.8999939,D,747462.324,4308701.172,38.89235101,-78.14676611
999,50499,1,511, quru,NA,NA,1,6380,6380,87.69999695,212,A,747468.2791,4308720.416,38.89252253,-78.14669059
1001,50517,1,511, qual,NA,NA,1,6397,6397,82.40000153,215.1999969,A,747462.9063,4308723.492,38.89255173,-78.14675136
1002,50555,2,513, litu,NA,NA,1,6435,33000,88.59999847,255.8000031,A,747468.1628,4308764.225,38.89291686,-78.14667614
1003,50555,1,513, litu,NA,NA,1,6435,6435,88.59999847,255.8000031,A,747468.1628,4308764.225,38.89291686,-78.14667614
1004,50557,1,513, fagr,NA,NA,1,6437,6437,89.19999695,258.3999939,A,747468.7023,4308766.838,38.89294022,-78.14666899
1005,50559,1,514, fagr,NA,NA,1,6439,6439,85.59999847,267.6000061,A,747464.8898,4308775.952,38.89302333,-78.14670961
1006,50563,1,514, fagr,NA,NA,1,6443,6443,82.59999847,274.8999939,A,747461.7213,4308783.18,38.89308928,-78.1467435
1007,50650,1,514,litu ,1,1,NA,6521,6521,99.5,274.8999939,A,747478.6167,4308783.572,38.89308805,-78.14654877
1008,50652,1,514, fagr,NA,NA,1,6523,6523,89.09999847,274.8999939,A,747468.2195,4308783.331,38.8930888,-78.1466686
1009,50654,1,514,litu ,1,1,NA,6525,6525,97.19999695,279.1000061,A,747476.2199,4308787.718,38.89312603,-78.14657488
1010,52010,1,517, fagr,NA,NA,1,6562,6562,89.90000153,325.7000122,A,747467.8408,4308834.136,38.89354617,-78.14665465
1011,52059,1,518, caco,NA,NA,1,6610,6610,89.69999695,355.7999878,A,747466.9425,4308864.223,38.89381722,-78.14665415
1012,52087,3,519,quru ,1,NA,NA,6638,40989,81.09999847,371.1000061,A,747457.9899,4308879.32,38.89395561,-78.14675182
1013,52087,1,519,quru ,1,NA,NA,6638,6638,81.09999847,371.1000061,A,747457.9899,4308879.32,38.89395561,-78.14675182
1014,52087,2,519,quru ,1,NA,NA,6638,40988,81.09999847,371.1000061,A,747457.9899,4308879.32,38.89395561,-78.14675182
1015,52111,1,520, qual,NA,NA,1,6662,6662,95.09999847,381.3999939,A,747471.7472,4308889.942,38.89404734,-78.14658955
1016,52130,1,520, fagr,NA,NA,1,6681,6681,85.90000153,394.1000061,A,747462.255,4308902.425,38.89416237,-78.14669437
1017,52190,1,522,quru ,1,1,NA,6741,6741,96.40000153,423.3999939,A,747472.0725,4308931.96,38.89442543,-78.14657066
1018,52237,1,523, litu,NA,NA,1,6787,6787,83.59999847,452.2999878,A,747458.6055,4308960.556,38.89468659,-78.14671545
1019,52246,1,524, litu,NA,NA,1,6796,6796,100,477.8999939,A,747474.4071,4308986.529,38.89491591,-78.1465241
1020,52276,1,525,quve ,1,NA,1,6826,6826,87.30000305,490.7000122,A,747461.4136,4308999.031,38.89503209,-78.14666924
1021,52287,1,526, quru,NA,NA,1,6837,6837,84,508.5,A,747457.7016,4309016.75,38.89519261,-78.14670561
1022,52323,1,527, qupr,NA,NA,1,6873,6873,98.19999695,532.0999756,A,747471.3502,4309040.673,38.89540408,-78.14653979
1023,52343,1,528, quru,NA,NA,1,6893,6893,96.19999695,542.4000244,A,747469.1118,4309050.924,38.89549697,-78.14656188
1024,52388,1,530, litu,NA,NA,1,6938,6938,87.40000153,586.9000244,A,747459.2818,4309095.208,38.89589831,-78.14665913
1025,52403,1,530, quve,NA,NA,1,6952,6952,86.59999847,597.7000122,A,747458.2315,4309105.986,38.89599562,-78.14666734
1026,52462,1,532, qupr,NA,NA,1,7009,7009,98,630.4000244,A,747468.8698,4309138.942,38.89628923,-78.14653294
1027,60016,1,601, qual,NA,NA,1,7027,7027,112.9000015,11.69999981,A,747498.1192,4308520.754,38.8907171,-78.14641889
1046,60210,1,601, qual,NA,NA,1,7210,7210,104.1999969,14.80000019,A,747489.3496,4308523.651,38.89074565,-78.14651884
1028,60023,1,602, qupr,NA,NA,1,7034,7034,114.3000031,22.29999924,A,747499.2729,4308531.384,38.89081245,-78.14640178
1029,60059,1,603, cagl,NA,NA,1,7068,7068,114,53.59999847,A,747498.2468,4308562.668,38.89109431,-78.14640232
1030,60060,2,603, qual,NA,NA,1,7069,40915,113.3000031,54.79999924,A,747497.5192,4308563.852,38.89110517,-78.14641027
1031,60060,1,603, qual,NA,NA,1,7069,7069,113.3000031,54.79999924,A,747497.5192,4308563.852,38.89110517,-78.14641027
1032,60078,1,604, qual,NA,NA,1,7084,7084,118,77.80000305,A,747501.6843,4308586.955,38.89131193,-78.14635398
1033,60083,1,604, litu,NA,NA,1,7089,7089,115.9000015,79.59999847,A,747499.5431,4308588.705,38.89132829,-78.14637801
1047,60252,1,604, cagl,NA,NA,1,7249,7249,106.5,60.20000076,A,747490.5957,4308569.093,38.89115429,-78.14648812
1034,60086,1,605, fagr,NA,NA,1,7091,7091,110.6999969,80.80000305,A,747494.3167,4308589.784,38.89133947,-78.14643781
1035,60111,1,605, fagr,NA,NA,1,7113,7113,110.4000015,94.59999847,A,747493.6966,4308603.574,38.89146375,-78.14643998
1048,60287,1,605, litu,NA,NA,1,7282,7282,102.0999985,89,A,747485.5288,4308597.783,38.89141393,-78.14653613
1049,60295,1,605, fagr,NA,NA,1,7289,7289,103.1999969,94.19999695,A,747486.5078,4308603.007,38.89146068,-78.14652297
1036,60116,1,606, quru,NA,NA,1,7118,7118,114.4000015,104.1999969,A,747497.4728,4308613.264,38.89154991,-78.146393
1037,60121,1,606, qual,NA,NA,1,7123,7123,116.1999969,107.6999969,A,747499.1912,4308616.805,38.89158129,-78.14637193
1038,60124,1,606, caovl,NA,NA,1,7126,7126,114.1999969,115.8000031,A,747497.0038,4308624.856,38.89165437,-78.14639422
1039,60125,1,606, litu,NA,NA,1,7127,7127,119.5999985,115.8000031,A,747502.4023,4308624.981,38.89165398,-78.146332
1040,60129,1,606, fagr,NA,NA,1,7131,7131,109.5,117.4000015,A,747492.2679,4308626.347,38.89166912,-78.14644822
1050,60315,1,606, qual,NA,NA,1,7309,7309,101.8000031,112.1999969,A,747484.6906,4308620.969,38.89162286,-78.14653743
1041,60143,1,607, quru,NA,NA,1,7145,7145,116.1999969,133.8999939,A,747498.5833,4308642.998,38.89181721,-78.14636949
1042,60145,1,607, fagr,NA,NA,1,7147,7147,113,136.1000061,A,747495.3332,4308645.123,38.89183725,-78.14640616
1051,60331,1,607, qual,NA,NA,1,7325,7325,103.3000031,128.3000031,A,747485.8167,4308637.1,38.89176772,-78.14651864
1052,60333,1,607, qupr,NA,NA,1,7327,7327,102.8000031,129.1000061,A,747485.2983,4308637.888,38.89177496,-78.14652433
1053,60339,1,607, fagr,NA,NA,1,7333,7333,106.1999969,127.5999985,A,747488.7322,4308636.467,38.89176121,-78.1464853
1043,60161,1,608,qupr ,1,NA,1,7163,7163,117.5,151.6999969,A,747499.47,4308660.823,38.89197739,-78.14635285
1054,60345,1,608, quru,NA,NA,1,7338,7338,103.8000031,143.5,A,747485.964,4308652.307,38.89190455,-78.14651147
1055,60348,2,608, qupr,NA,NA,1,7341,33096,104.1999969,147.3999939,A,747486.2734,4308656.216,38.89193964,-78.1465065
1056,60348,1,608, qupr,NA,NA,1,7341,7341,104.1999969,147.3999939,A,747486.2734,4308656.216,38.89193964,-78.1465065
1057,60353,1,608, quru,NA,NA,1,7346,7346,112.3000031,153.1000061,A,747494.239,4308662.102,38.89199038,-78.14641264
1058,60358,1,608, caovl,NA,NA,1,7351,7351,100.0999985,147.3000031,A,747482.1768,4308656.021,38.89193904,-78.14655374
1044,60172,1,609, cagl,NA,NA,1,7174,7174,115.4000015,162.5,A,747497.1201,4308671.571,38.89207479,-78.14637604
1045,60187,1,609, qupr,NA,NA,1,7188,7188,110,171.5,A,747491.5127,4308680.444,38.89215622,-78.14643742
1059,60377,1,609, qual,NA,NA,1,7370,7370,102.6999969,168.8999939,A,747484.275,4308677.675,38.89213334,-78.14652178
1060,60386,1,609, cagl,NA,NA,1,7378,7378,107.5999985,177.3999939,A,747488.9765,4308686.286,38.89220953,-78.14646453
1076,60507,2,610, qual,NA,NA,1,7488,33127,111.5,199.5,A,747492.3627,4308708.471,38.89240824,-78.14641753
1077,60507,1,610, qual,NA,NA,1,7488,7488,111.5,199.5,A,747492.3627,4308708.471,38.89240824,-78.14641753
1061,60414,1,611,quru ,1,1,NA,7401,7401,104.1999969,200,D,747485.0531,4308708.802,38.89241327,-78.1465016
1078,60522,1,611, quru,NA,NA,1,7502,7502,113.1999969,216.6999969,A,747493.6632,4308725.706,38.89256299,-78.14639634
1062,60426,1,612, fagr,NA,NA,1,7413,7413,102.5999985,223,A,747482.9199,4308731.758,38.89262049,-78.14651789
1079,60549,1,613, quve,NA,NA,1,7529,7529,115.5999985,248.1000061,A,747495.3341,4308757.153,38.89284556,-78.14636576
1080,60550,1,613, quru,NA,NA,1,7530,7530,119.4000015,250,A,747499.089,4308759.141,38.89286239,-78.1463218
1063,60456,1,614,caca ,1,1,NA,7441,7441,105.3000031,275,A,747484.4129,4308783.807,38.89308853,-78.14648194
1064,60456,2,614,caca ,1,1,NA,7441,33117,105.3000031,275,A,747484.4129,4308783.807,38.89308853,-78.14648194
1065,60457,1,614,caca ,1,1,NA,7442,7442,104,275.2000122,A,747483.1086,4308783.977,38.89309042,-78.1464969
1081,60562,1,614,fagr ,1,1,NA,7541,7541,119,268.7000122,A,747498.2553,4308777.826,38.8930308,-78.14632467
1082,60563,1,614,caca ,1,1,NA,7542,7542,114.1999969,273.2000122,A,747493.3522,4308782.214,38.89307167,-78.14637956
1083,60566,1,614,fagr ,1,1,NA,7545,7545,110,271,A,747489.2044,4308779.917,38.89305217,-78.14642815
1084,60567,1,614,litu ,1,1,NA,7546,7546,111.5999985,271.2000122,A,747490.7993,4308780.154,38.89305385,-78.1464097
1085,60568,1,614,caca ,1,1,NA,7547,7547,115.5,275.6000061,A,747494.5962,4308784.643,38.89309319,-78.14636436
1086,60569,1,614,caca ,1,1,NA,7548,7548,119.4000015,276.2000122,A,747498.4812,4308785.334,38.8930983,-78.14631936
1087,60570,1,614,caco ,1,1,NA,7549,7549,115.1999969,276.7000122,A,747494.2707,4308785.736,38.89310311,-78.14636771
1088,60571,1,614,caca ,1,1,NA,7550,7550,112,277.3999939,A,747491.0554,4308786.362,38.89310965,-78.14640451
1089,60573,1,614,tiam ,1,1,NA,7552,7552,108.5,276.2999878,A,747487.5818,4308785.181,38.8931,-78.14644494
1066,60458,1,615,fagr ,1,1,NA,7443,7443,101.9000015,280,A,747480.8978,4308788.727,38.8931338,-78.14652064
1067,60459,1,615,fagr ,1,1,NA,7444,7444,102,283,A,747480.9281,4308791.728,38.8931608,-78.14651921
1068,60462,1,615,fagr ,1,1,NA,7447,7447,105.5999985,287.6000061,A,747484.4205,4308796.41,38.89320196,-78.14647731
1069,60463,1,615,juni ,1,1,NA,7448,7448,107.1999969,288,A,747486.0107,4308796.847,38.89320545,-78.14645883
1070,60467,1,615, fagr,NA,NA,1,7452,7452,101.1999969,294.7000122,A,747479.8569,4308803.406,38.89326621,-78.14652734
1071,60468,2,615,caca ,1,1,NA,7453,40938,105.4000015,289.6000061,A,747484.1741,4308798.405,38.89321998,-78.14647942
1072,60468,1,615,caca ,1,1,NA,7453,7453,105.4000015,289.6000061,A,747484.1741,4308798.405,38.89321998,-78.14647942
1073,60469,1,615,cofl ,1,1,NA,7454,7454,106.8000031,289.7999878,A,747485.5691,4308798.638,38.89322168,-78.14646327
1074,60469,2,615,cofl ,1,1,NA,7454,33120,106.8000031,289.7999878,D,747485.5691,4308798.638,38.89322168,-78.14646327
1090,60576,1,615,caca ,1,1,NA,7555,7555,117.0999985,281,A,747496.0705,4308790.079,38.89314169,-78.14634542
1091,60577,1,615,litu ,1,1,NA,7556,7556,112.6999969,281.3999939,A,747491.6624,4308790.377,38.89314562,-78.14639608
1092,60578,1,615,caca ,1,1,NA,7557,7557,113.1999969,289.8999939,A,747491.9651,4308798.886,38.89322212,-78.14638952
1093,60579,1,615,caca ,1,1,NA,7558,7558,116.8000031,284,A,747495.701,4308793.071,38.89316873,-78.14634859
1094,60581,1,615,litu ,1,1,NA,7560,7560,119.8000031,289.2999878,A,747498.5772,4308798.439,38.89321623,-78.14631353
1095,60582,1,615,quru ,1,1,NA,7561,7561,120,290.2000122,A,747498.7563,4308799.344,38.89322432,-78.14631115
1096,60586,1,615,caca ,1,1,NA,7565,7565,116.1999969,289.2999878,A,747494.9782,4308798.356,38.8932165,-78.14635501
1097,60587,1,615,caca ,1,1,NA,7566,7566,114,289.7999878,A,747492.7672,4308798.805,38.89322116,-78.14638032
1098,60588,1,615,caco ,1,1,NA,7567,7567,113.4000015,287.2999878,A,747492.2253,4308796.291,38.89319869,-78.14638746
1075,60486,1,616, fagr,NA,NA,1,7471,7471,106,315.7000122,A,747484.1685,4308824.512,38.89345496,-78.14647008
1099,62007,1,617, quve,NA,NA,1,7586,7586,101.1999969,328.3999939,A,747479.0751,4308837.097,38.89356966,-78.1465242
1100,62019,1,617, quru,NA,NA,1,7598,7598,119,329.7999878,A,747496.8378,4308838.91,38.89358097,-78.14631898
1101,62100,1,619, cato,NA,NA,1,7678,7678,100.8000031,365.1000061,A,747477.8238,4308873.778,38.89390015,-78.14652539
1102,62128,1,620,quru ,1,1,NA,7706,7706,108,380.7999878,A,747484.6576,4308889.641,38.894041,-78.14644097
1103,62148,1,620, qual,NA,NA,1,7726,7726,110.4000015,394.7999878,A,747486.7322,4308903.693,38.89416689,-78.14641201
1104,62181,1,621,quve ,1,NA,NA,7759,7759,108.8000031,413.5,A,747484.6988,4308922.351,38.89433538,-78.14642871
1105,62224,1,622,litu ,1,1,NA,7801,7801,103.1999969,437.2999878,A,747478.5482,4308946.014,38.8945501,-78.14649101
1106,62241,2,623,litu ,1,NA,NA,7818,33159,113.9000015,440.7000122,A,747489.1664,4308949.662,38.89457993,-78.14636741
1107,62241,1,623,litu ,1,NA,NA,7818,7818,113.9000015,440.7000122,A,747489.1664,4308949.662,38.89457993,-78.14636741
1108,62248,1,623, litu,NA,NA,1,7825,7825,120,458.6000061,A,747494.8495,4308967.698,38.89474067,-78.14629545
1109,62281,1,624, quru,NA,NA,1,7858,7858,103.1999969,472.2999878,A,747477.7362,4308981.005,38.89486525,-78.14648775
1110,62369,1,628, cato,NA,NA,1,7945,7945,114,551.9000244,A,747486.6866,4309060.834,38.89558122,-78.14635589
1111,62372,1,628, quru,NA,NA,1,7948,7948,115.1999969,556.9000244,A,747487.7703,4309065.861,38.89562615,-78.1463416
1112,62373,1,628, qupr,NA,NA,1,7949,7949,114,552.4000244,A,747486.675,4309061.334,38.89558572,-78.14635585
1113,62417,1,630,quve ,1,NA,NA,7992,7992,108.9000015,597,A,747480.5417,4309105.804,38.89598769,-78.14641046
1114,62449,1,632,qual ,1,NA,NA,8020,8020,118.6999969,623.9000244,A,747489.715,4309132.924,38.8962292,-78.14629503
1115,62454,1,632,quve ,1,NA,NA,8025,8025,114.6999969,638.7999878,A,747485.3704,4309147.727,38.89636365,-78.14633973
1116,70018,1,701, fagr,NA,NA,1,8055,8055,128.3999939,17,A,747513.492,4308526.412,38.8907637,-78.14623982
1130,70216,1,701,quve ,1,NA,NA,8234,8234,138.6999969,11.60000038,A,747523.9146,4308521.253,38.89071433,-78.14612165
1131,70220,1,702,qual ,1,1,NA,8238,8238,138.3000031,20.79999924,A,747523.3012,4308530.441,38.8907972,-78.1461254
1132,70228,1,702, quve,NA,NA,1,8246,8246,135.6000061,30.29999924,A,747520.3816,4308539.876,38.89088293,-78.14615562
1117,70065,1,703, cagl,NA,NA,1,8097,8097,125.8000031,48.5,A,747510.162,4308557.843,38.89104753,-78.14626684
1118,70069,1,703, qual,NA,NA,1,8101,8101,124.9000015,51.40000153,A,747509.1949,4308560.722,38.89107371,-78.14627694
1133,70256,1,703, cagl,NA,NA,1,8273,8273,140,50.40000153,A,747524.3141,4308560.072,38.8910636,-78.14610305
1119,70083,1,704, qupr,NA,NA,1,8114,8114,126.0999985,62.29999924,A,747510.1417,4308571.647,38.89117177,-78.14626209
1120,70083,2,704, qupr,NA,NA,1,8114,33178,126.0999985,62.29999924,D,747510.1417,4308571.647,38.89117177,-78.14626209
1121,70096,1,704,quru,1,1,1,8126,8126,123.3000031,72.69999695,A,747507.1012,4308581.979,38.89126562,-78.14629339
1134,70269,1,704, cagl,NA,NA,1,8285,8285,133.8999939,68.90000153,A,747517.7865,4308578.426,38.89123063,-78.14617161
1135,70278,1,704,qupr ,1,NA,NA,8293,8293,135.6000061,75.40000153,A,747519.3353,4308584.964,38.89128903,-78.14615142
1122,70126,1,705,quru,1,1,1,8152,8152,129.3000031,92.5,A,747512.6403,4308601.913,38.89144347,-78.14622241
1136,70292,1,705,cagl ,1,NA,NA,8303,8303,134.6000061,82.09999847,A,747518.1801,4308591.639,38.89134944,-78.14616232
1137,70308,1,705, qupr,NA,NA,1,8316,8316,139.6000061,97.09999847,A,747522.8308,4308606.75,38.89148414,-78.14610331
1123,70148,1,706, qupr,NA,NA,1,8168,8168,125.3000031,106.4000015,A,747508.3189,4308615.716,38.89156892,-78.1462672
1124,70152,1,706, cagl,NA,NA,1,8172,8172,121.3000031,108.5,A,747504.2712,4308617.723,38.89158812,-78.1463131
1125,70162,1,706, caovl,NA,NA,1,8182,8182,126,119.8000031,A,747508.7078,4308629.129,38.89168953,-78.14625789
1138,70332,1,706, cagl,NA,NA,1,8339,8339,138.3999939,112.0999985,A,747521.2831,4308621.719,38.89161929,-78.14611574
1139,70334,1,706, qupr,NA,NA,1,8341,8341,135.6000061,119.5999985,A,747518.3099,4308629.152,38.89168703,-78.1461473
1126,70180,1,707, fagr,NA,NA,1,8199,8199,133.1000061,137.3999939,A,747515.3976,4308646.889,38.89184749,-78.14617445
1127,70181,1,707,litu ,1,NA,NA,8200,8200,132.1000061,139,A,747514.3608,4308648.465,38.89186197,-78.14618582
1128,70182,1,707, fagr,NA,NA,1,8201,8201,126.5,139.3999939,A,747508.753,4308648.735,38.89186598,-78.1462503
1140,70352,1,707,litu ,1,NA,NA,8357,8357,138.5,131,A,747520.9446,4308640.616,38.89178947,-78.14611282
1141,70356,2,707,caca ,1,NA,NA,8361,33256,137.5,137.6999969,A,747519.7895,4308647.291,38.89184987,-78.14612372
1142,70356,1,707,caca ,1,NA,NA,8361,8361,137.5,137.6999969,A,747519.7895,4308647.291,38.89184987,-78.14612372
1129,70198,1,708, qupr,NA,NA,1,8217,8217,124.9000015,157.6000061,A,747506.7312,4308666.893,38.89202998,-78.14626704
1143,70357,1,708,cagl ,1,NA,NA,8362,8362,139.6999969,140.1000061,A,747521.9332,4308649.741,38.89187132,-78.14609815
1144,70358,1,708,litu ,1,NA,NA,8363,8363,138.3999939,142,A,747520.5894,4308651.611,38.89188853,-78.14611295
1145,70371,1,708, qual,NA,NA,1,8375,8375,137.3000031,153.6000061,A,747519.2206,4308663.182,38.89199306,-78.14612454
1146,70407,1,709, quru,NA,NA,1,8410,8410,126.0999985,165.3999939,A,747507.7499,4308674.719,38.89210013,-78.14625249
1147,70421,1,709, quru,NA,NA,1,8424,8424,128.8000031,179.5,A,747510.1221,4308688.878,38.89222689,-78.14622007
1148,70433,1,710,litu,1,NA,1,8436,8436,131.3999939,193.8000031,A,747512.3896,4308703.234,38.89235547,-78.14618878
1163,70502,1,710, quru,NA,NA,1,8504,8504,137.8000031,180.3999939,A,747519.0988,4308689.986,38.89223434,-78.14611629
1164,70502,2,710, quru,NA,NA,1,8504,33283,137.8000031,180.3999939,D,747519.0988,4308689.986,38.89223434,-78.14611629
1149,70444,1,711, qupr,NA,NA,1,8447,8447,129.1999969,206.3999939,A,747509.8979,4308715.78,38.89246908,-78.14621295
1165,70519,1,711,qual,1,1,1,8520,8520,135.5,203.3000031,A,747516.2681,4308712.827,38.89244071,-78.14614065
1166,70535,1,711, qual,NA,NA,1,8536,8536,135.1999969,215.8999939,A,747515.6759,4308725.416,38.89255419,-78.14614293
1167,70536,1,711,qual,1,1,1,8537,8537,131.8999939,207.3999939,A,747512.574,4308716.842,38.89247789,-78.14618175
1150,70469,1,712, litu,NA,NA,1,8472,8472,132.3999939,237,A,747512.3871,4308746.446,38.89274438,-78.14617323
1151,70471,1,712, qual,NA,NA,1,8474,8474,136.5,237.1000061,A,747516.4837,4308746.641,38.89274499,-78.14612598
1168,70559,1,712, qual,NA,NA,1,8559,8559,139.6999969,233.3000031,A,747519.771,4308742.916,38.89271054,-78.14608946
1152,70492,1,714,nysy ,1,1,NA,8495,8495,120.0999985,271.2000122,A,747499.297,4308780.351,38.89305323,-78.14631176
1153,70493,1,714,litu ,1,1,NA,8496,8496,120.3000031,275.2000122,A,747499.4042,4308784.355,38.89308923,-78.14630909
1154,70494,1,714,caca ,1,1,NA,181,181,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1155,70494,2,714,caca ,1,1,NA,181,31371,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1156,70494,1,714,caca ,1,1,NA,181,181,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1157,70494,2,714,caca ,1,1,NA,181,31371,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1158,70494,1,714,caca ,1,1,NA,181,181,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1159,70494,2,714,caca ,1,1,NA,181,31371,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1160,70494,1,714,caca ,1,1,NA,181,181,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1161,70494,2,714,caca ,1,1,NA,181,31371,120.4000015,275.7000122,A,747499.4926,4308784.857,38.89309373,-78.14630789
1162,70495,1,714,caca ,1,1,NA,8497,8497,121.6999969,278.6000061,A,747500.7249,4308787.786,38.89311975,-78.14629264
1169,70579,1,714,caco ,1,NA,NA,8578,8578,139.1999969,264.2999878,A,747518.552,4308773.896,38.89298971,-78.14609234
1170,70581,1,714,quru ,1,1,NA,8580,8580,133.6999969,261.2000122,A,747513.1254,4308770.669,38.8929622,-78.146156
1171,70588,1,714,quve ,1,NA,NA,8587,8587,136.1999969,265.2000122,A,747515.5319,4308774.726,38.89299803,-78.14612682
1172,70599,1,715, fram,NA,NA,1,8598,8598,139.8000031,283.7999878,A,747518.6994,4308793.405,38.89316525,-78.14608361
1173,70601,1,715, qual,NA,NA,1,8600,8600,138.8999939,286.3999939,A,747517.7393,4308795.983,38.89318873,-78.14609373
1174,70602,1,715, qual,NA,NA,1,8601,8601,138.3999939,286.7000122,A,747517.2325,4308796.272,38.89319147,-78.14609947
1175,70622,1,716, caco,NA,NA,1,8620,8620,134.3000031,316.8999939,A,747512.433,4308826.368,38.8934637,-78.14614389
1176,70622,2,716, caco,NA,NA,1,8620,33300,134.3000031,316.8999939,D,747512.433,4308826.368,38.8934637,-78.14614389
1177,70626,1,716, cagl,NA,NA,1,8624,8624,131.1000061,311.2999878,A,747509.3638,4308820.696,38.89341351,-78.14618128
1178,72024,1,717,quve ,1,NA,NA,8670,8670,140,329.6000061,A,747517.8368,4308839.197,38.89357764,-78.14607703
1179,72115,1,719,litu ,1,NA,NA,8760,8760,131.1999969,370.7000122,A,747508.0857,4308880.082,38.89394836,-78.1461746
1180,72116,1,719,litu ,1,1,NA,8761,8761,134.3999939,370.7999878,A,747511.2825,4308880.256,38.89394903,-78.14613772
1181,72122,1,719,caca ,1,NA,NA,8767,8767,139.8999939,379,A,747516.5908,4308888.582,38.89402247,-78.14607358
1182,72124,1,719,quru ,1,1,NA,8769,8769,132.5,379.3999939,A,747509.1835,4308888.81,38.89402661,-78.14615881
1183,72140,1,720, quru,NA,NA,1,8785,8785,129.3999939,388.2999878,A,747505.8779,4308897.635,38.89410697,-78.1461937
1184,72149,1,720,litu ,1,NA,NA,8794,8794,133.8000031,380.7000122,A,747510.453,4308890.14,38.89403822,-78.14614371
1185,72210,1,721,qual ,1,1,NA,8853,8853,125.1999969,411.5,A,747501.1408,4308920.732,38.89431618,-78.14623993
1186,72212,1,721, litu,NA,NA,1,8855,8855,129.8000031,420,A,747505.5424,4308929.336,38.89439238,-78.14618613
1187,72232,1,722,qual,1,NA,1,8875,8875,134.5,432.6000061,A,747509.9488,4308942.042,38.8945055,-78.1461308
1188,72232,2,722,qual,1,NA,1,8875,33310,134.5,432.6000061,D,747509.9488,4308942.042,38.8945055,-78.1461308
1189,72248,1,723,caco ,1,NA,NA,8890,8890,135,440.2999878,A,747510.27,4308949.751,38.8945748,-78.14612432
1190,72308,1,725,qual ,1,1,NA,8948,8948,135.1999969,493.2999878,A,747509.2404,4309002.742,38.89505202,-78.14611708
1191,72322,1,726,litu ,1,NA,NA,8962,8962,138.1000061,500.2999878,A,747511.9772,4309009.807,38.89511484,-78.14608301
1192,72324,1,726,litu ,1,1,NA,8964,8964,134.3999939,506.6000061,A,747508.1321,4309016.02,38.89517183,-78.14612506
1193,72337,1,727,quru ,1,1,NA,8977,8977,127.9000015,522.5999756,A,747501.2626,4309031.865,38.89531638,-78.14619846
1194,72345,1,727, litu,NA,NA,1,8985,8985,135.1000061,523.5999756,A,747508.4375,4309033.031,38.89532486,-78.14611541
